gas_used,amount_of_instructions,amount_of_lookup_reads,amount_of_lookup_writes,bundled_buys,bundled_buys_count,dev_balance,creation_ix_index,pf_program_index,deals_count,buy_count,sell_count,total_size,buy_size,sell_size,unique_traders,unique_buyers,unique_sellers,deals_count_gini,buy_count_gini,sell_count_gini,total_size_gini,buy_size_gini,sell_size_gini,holders_deals_gini,dev_net_position,start_cap,cutoff_cap,kolscan_count,pa_price_change_pct,pa_velocity_pct_per_sec,pa_max_runup_pct,pa_max_drawdown_pct,pa_acceleration,pa_n_buys,pa_n_sells,pa_buy_sell_ratio,pa_buy_vol_share,pa_vol_first_10s_share,pa_vol_first_30s_share,pa_vol_gini,pa_buyer_diversity,sn_first_trade_delay_s,sn_trades_in_first_slot,sn_buys_in_first_3_blocks,sn_unique_buyers_first_3_blocks,sn_first_block_buy_vol_sol,sn_top1_buyer_share,sn_top3_buyer_share,sn_top5_buyer_share,sn_buyer_hhi,sn_slot_clustering,sn_gas_fee_uniqueness,sn_first10_pct_zero_gas,sn_repeat_buyer_count,sn_avg_buy_per_buyer,sn_first_30s_top1_buyer_share,volume_usd_ext,n_trades_ext,volume_weighted_price_change_ext,price_volatility_ext,price_sustainability_ext,price_stability_near_peak_ext,sell_transactions_ext,buy_transactions_ext,gini_coefficient_buyers_ext,unique_buyers_ext,unique_sellers_ext,unique_wallets_ext,top20_token_share_ext,top20_unrealized_profit_usd_ext,top20_avg_unrealized_profit_pct_ext,avg_trade_size_ext,volume_per_second_ext,hurst_ext,target_3h_5x_h
192833,5,7,2,50494117598940,1,2656119444,2,11,1827,1132,695,8742392517870026,4768662620480975,3973729897389051,540,535,385,0.4625646171623183,0.4513853571546513,0.3798635896477624,0.6884427798470509,0.6651249753042439,0.6395270375959698,368881.0129627052,0,3.0788557818439955e-05,0.0004182576997228,0,0.0182268403350653,0.0003089294972044,0.0889272152445258,-0.1803779226960763,-0.0128406987741683,68,56,1.2142857142857142,0.5088384659482748,0.2173135612608611,0.3540289271349766,0.272752175921942,0.9264705882352942,0.0,5,6,6,0.893305443,0.1608110029702132,0.3767924530549563,0.4877520451044034,0.0666961144878108,0.0483870967741935,0.6048387096774194,0.1,5,1.0793650793650793,0.1083066025973802,1014162.9466290498,1827,4.490809262454468,0.6659150137760327,0.9350733695331654,0.077175697865353,695,1132,0.6344235280198129,535,385,540,41.1133373970479,113485.542343568,312.0392222380229,555.0973982643951,92.07108003895142,0.6027106770305575,0
192403,5,7,2,303858407045613,1,329493978388,2,11,1026,608,418,3840194850927331,2322260225566092,1517934625361239,442,441,231,0.374167570761998,0.2353801169590643,0.3621243190621181,0.7663316862963576,0.7404447336193547,0.731631805199112,45869.67233171776,60354968570417,5.4413715541296925e-05,0.0004605834290553,0,0.0982375128952246,0.001637291881587,0.1793170298602447,-0.2425471305468035,0.2141182109228522,224,154,1.4545454545454546,0.514525097352301,0.2496709139250925,0.7005985616713999,0.2511571398806795,0.7678571428571429,0.0,1,6,6,0.891,0.0576404384959981,0.1424035482966731,0.2147536212484721,0.0197830078429768,0.0238095238095238,0.3015873015873015,0.2,32,1.302325581395349,0.0862367247852784,632994.2966460078,1026,3.829507430665971,0.548895869444662,0.931248752530413,0.2884990253411306,418,608,0.6632409460211017,441,231,442,39.1307219475503,106910.50254567142,218.65440441469903,616.9535055029315,2022.3459956741465,0.5665018562321669,0
193053,4,0,0,3520918746848,1,3139985000,1,16,265,201,64,1072077036606069,972940361940354,99136674665715,199,199,17,0.2387029487057932,0.0098502462561564,0.5404411764705883,0.915040521926306,0.913138782335736,0.6956772127145241,0.9160581489813048,0,2.814338864462132e-05,0.0011079513370195,0,38.36808573445511,0.6394680955742518,44.65249395007184,-0.2424169785289176,-35.215807502999525,201,64,3.140625,0.6937469669690944,0.481416572779123,0.7321915054729026,0.3606897215124682,0.9900497512437813,0.0,16,23,22,149.292173881,0.1781728449560966,0.3832011524831354,0.5168544489200099,0.0651637533411236,0.060377358490566,0.230188679245283,0.2,2,1.0100502512562817,0.2193224385217846,417863.5042793852,265,29.17805117030265,0.1603407708869569,0.8623424993497677,0.9056603773584906,64,201,0.7592349807832812,199,17,199,80.3680494575219,716858.6657258143,445.19635508948505,1576.8434123750385,6964.391737989753,0.6902783238354162,0
201320,4,0,0,3520918746848,1,4689985000,1,16,322,228,94,1090867026744613,984993518842019,105873507902594,208,208,24,0.3334328714763497,0.0853154520917678,0.5921985815602837,0.9116211520567216,0.9080847952807276,0.7685384706992588,0.9100236758798076,0,2.814338864462132e-05,0.0012080177540041,0,41.92367807083552,0.6987279678472585,48.74720314392204,-0.2375582984563655,-43.26222242950985,228,94,2.425531914893617,0.6822244906249026,0.4480167884527409,0.6158472118944078,0.3872524700977027,0.912280701754386,0.0,16,25,24,149.197993511,0.1630332168486007,0.3498169517233465,0.471952558131441,0.0547394671662304,0.0993788819875776,0.201863354037267,0.2,10,1.0961538461538465,0.2238617714149452,457805.8289711317,322,31.87766284161177,0.1499454468213654,0.8628360060093107,0.8105590062111802,94,228,0.7354846647299069,208,24,208,79.6286037405632,764068.6628111931,488.9414984201887,1421.7572328296017,7630.097149518861,0.6801045821096049,0
216300,6,5,7,3564784687707,1,6928964420,2,11,208,166,42,1013432229947805,915548890104038,97883339843767,129,129,27,0.3278920691711389,0.2141589614271037,0.3262786596119931,0.9120593456942624,0.9113418037723215,0.901195626088756,0.918062555700652,3564784687707,2.8145697455091093e-05,0.000530116157144,0,0.2598398855250471,0.0044040658563567,0.3546701150728537,-0.1872114374965514,-0.1823159388518722,144,31,4.645161290322581,0.6990490445405805,0.4475136729964409,0.592643366964812,0.3641265842517514,0.7569444444444444,0.0,4,13,12,52.935300311,0.4651854541246049,0.5927147344034671,0.6247782236710806,0.2322155419304515,0.0571428571428571,0.4457142857142857,0.4,10,1.3211009174311927,0.6432021991549622,241561.68694951505,208,13.05455349591219,0.3301299715282142,0.92999754811694,0.7163461538461539,42,166,0.8616245614372855,129,27,129,75.9795007487153,271762.04273496807,217.31677017030145,1161.3542641803608,2625.6705103208155,0.4526953554452834,0
186424,5,7,2,37828489713874,1,6023740280,2,11,3998,1340,2658,10032465289191057,5425130604080837,4607334685110220,691,685,488,0.6738818034197995,0.4178254711842248,0.7659308737001813,0.723526885456443,0.7040440464524165,0.6667664157607727,537051.7283135151,47740260322242,3.0039752819708923e-05,0.0005304930006118,2,0.3658804960309337,0.0060980082671822,0.4427268355151049,-0.2690368638976393,0.7716505154251327,188,95,1.9789473684210528,0.5483225775836198,0.0940606585568443,0.3539416299653236,0.3063029308944069,0.7340425531914894,0.0,1,6,5,0.717158301,0.0671607528253148,0.1432565906587568,0.2098362256134738,0.0203584921994667,0.0459363957597173,0.3851590106007067,0.5,24,1.3623188405797102,0.0866247419849575,1081378.9617454112,3998,4.647419221986754,0.8601802645234174,0.946735350315478,0.0257628814407203,2658,1340,0.6457180342360929,685,488,691,42.7956140315263,158442.16577176674,352.8763451731618,270.47998042656604,238.8204420815837,0.5949226960895649,0
199763,4,0,0,3520918746848,1,2779985000,1,16,288,204,84,1076280117351326,970673179735393,105606937615933,186,186,26,0.3304584826762247,0.0864958886780518,0.5412087912087911,0.9154585963062436,0.915630298570952,0.7569284386049104,0.9215401354908628,0,2.814338864462132e-05,0.0009690344952873,0,33.4320475236229,0.5572007920603816,44.55883865058002,-0.3402668710925376,-38.60975129664221,204,84,2.4285714285714284,0.6877138269005411,0.4881039116171576,0.6391473695413158,0.3760364315686437,0.9117647058823528,0.0,14,22,21,149.383851345,0.1862011247770938,0.3989557048806365,0.5395469514470819,0.0707378690912816,0.0486111111111111,0.2222222222222222,0.2,6,1.096774193548387,0.2467136283447077,405278.31107030506,288,27.46353695341674,0.1750442646422413,0.7557709665890383,0.6006944444444444,84,204,0.7797720796983227,186,26,186,79.83658871783759,605063.4376812096,388.1347243731819,1407.2163578830036,6754.638517838418,0.6719766742183032,0
194961,8,9,5,97545454545454,1,13297127821,3,12,1706,1001,705,4639161575980772,2700136023458906,1939025552521866,519,517,311,0.4873607148746235,0.4156926245901102,0.458890333173702,0.7823206480812543,0.7641795598762089,0.7381783280649212,193333.4237717921,0,3.3830382106244154e-05,0.0003084232738119,1,-0.264580559867012,-0.0044096759977835,0.132812732770707,-0.4451620735063618,-0.0897096753206185,133,131,1.015267175572519,0.4579720169024998,0.2540142788268865,0.4450483813196763,0.2225389486181392,0.8270676691729323,0.0,1,5,5,0.891,0.1297210636044731,0.3408412619872575,0.4101471143286051,0.0513985154966853,0.0303030303030303,0.3560606060606061,0.0,14,1.209090909090909,0.2713727558444195,675019.0076649933,1706,5.575817921401082,0.5529281831574343,0.6491977172027819,0.0738569753810082,705,1001,0.7186463628285467,517,311,519,41.9377351907188,42916.74035830816,81.51776581662021,395.6735097684603,796.0129807370204,0.5552623885576488,0
184122,7,5,4,96449438173719,1,4995325810,4,13,1075,645,430,2952606787247442,1871889744524759,1080717042722683,416,416,197,0.4138841681574239,0.2798486881335718,0.4436784322984299,0.7635629992262722,0.7328157638448172,0.7331606668931805,0.8008259746156339,0,3.37544867122444e-05,0.0004034171942891,0,-0.0390594288520155,-0.0006620242178307,0.0097886538300101,-0.2383548614118577,0.2751597049759186,209,194,1.077319587628866,0.5004500873630862,0.2916299711575109,0.6145423623034673,0.1827747213213491,0.8038277511961722,1.0,3,19,19,0.941076148,0.0555546333501247,0.1659084893759451,0.2592345672743853,0.0244221107398215,0.0595533498759305,0.2779156327543424,0.0,31,1.244047619047619,0.0950025906409628,495657.14824147226,1075,6.829043538022306,0.4520687121519938,0.95162543914833,0.3944186046511628,430,645,0.6678410827113455,416,197,416,34.7290261475107,87105.75960451471,334.4706743555649,461.0764169688114,1776.548918428216,0.5067300556231855,1
188957,7,8,4,268249999999999,1,75764277191,2,12,1932,914,1018,3593864693980132,2179731417969494,1414133276010638,398,398,221,0.6571314127573686,0.5147729896748514,0.733360595258203,0.7707902261981427,0.7363378348825163,0.7660701843850459,0.7863557740898772,0,4.970487729108413e-05,0.0003201683473679,0,-0.2246155318451231,-0.0037435921974187,0.0245962262121394,-0.2899143613558789,-0.1569501023508813,189,144,1.3125,0.4695237563568451,0.2702065663752629,0.3685608940197611,0.3009130474508059,0.7513227513227513,0.0,13,17,16,0.008928525,0.0556413892115182,0.1599689939831148,0.246908664626112,0.0248466827718956,0.039039039039039,0.3213213213213213,0.1,24,1.3309859154929575,0.12831459534387,651845.8063322592,1932,4.122280528780274,0.2543895547232583,0.7691279743438958,0.1961697722567287,1018,914,0.6644363302764646,398,221,398,29.697343921373005,45799.62646700213,154.4121045586429,337.3943096957863,1862.416589520741,0.4828837062339488,0
196841,4,0,0,3520918746848,1,4769985000,1,16,295,211,84,1066061801101727,961442590395445,104619210706282,179,179,19,0.3731843575418994,0.148269745028992,0.5764411027568923,0.9196632085849288,0.916511621653797,0.758747622003547,0.9177579806726652,0,2.814338864462132e-05,0.0008605186300006,0,29.57622665368256,0.4929371108947092,44.435081086617885,-0.3339625171047349,-37.85577815595626,211,84,2.511904761904762,0.6819908141938567,0.4963283263508691,0.6368771840575693,0.3872864943023553,0.8483412322274881,0.0,11,19,18,145.981871347,0.1932347360007258,0.3989276785796048,0.5482649407938478,0.0743908836561986,0.0644067796610169,0.2203389830508474,0.4,9,1.1787709497206704,0.2479644736608641,393670.5871255455,295,27.38401741451015,0.1751428319143925,0.6729651608938858,0.6101694915254238,84,211,0.780274763284247,179,19,179,79.4496731274344,492829.8462594231,324.15057941947805,1334.4765665272728,6561.176452092424,0.6214709052782211,0
189319,4,0,0,3520918746848,1,2919985000,1,16,422,307,115,1124468250700173,1008754437944549,115713812755624,264,264,27,0.3579455694384603,0.1380046392261376,0.63768115942029,0.9065816823646728,0.9013482182625788,0.8045183355749415,0.8997556853263855,0,2.814338864462132e-05,0.0015441832349967,0,53.89794576618819,0.8982990961031364,56.61957780802631,-0.2212797947718169,-51.65636818843378,307,115,2.6695652173913045,0.6746736116979046,0.3546215892506238,0.587462662612717,0.2231500630630374,0.8599348534201955,0.0,8,14,14,130.005359066,0.1395146307492647,0.2856662538191754,0.3910068411832679,0.0396576078506322,0.0497630331753554,0.1492890995260663,0.4,8,1.1628787878787878,0.2007307253453839,529209.785183442,422,36.4778650368322,0.1498855854408139,0.9522530518490696,0.7037914691943128,115,307,0.6938130155563296,264,27,264,78.5194120321674,1015741.1686839216,606.6784495914055,1254.0516236574456,8820.163086390701,0.6411401161575171,0
190649,5,7,2,285268882139290,1,43116342705,2,11,675,400,275,1855109397370002,1322115984186597,532993413183405,280,276,142,0.3704497354497353,0.2595652173913043,0.3567477592829706,0.745223495007586,0.7406462574379409,0.7002785395852749,186009.14363973704,285268882139290,5.187581981016241e-05,0.0003966156132445,0,-0.0542904543889035,-0.0009048409064817,0.3550867319777364,-0.3721365066696134,-0.5111646382220185,131,125,1.048,0.4974775475984468,0.3568003169943559,0.7253817177185272,0.3050289838353042,0.7786259541984732,0.0,5,10,9,1.091060708,0.0652788613524781,0.1928862881929283,0.3159901103454746,0.0335797112561318,0.0703125,0.36328125,0.3,14,1.2843137254901962,0.0861063521255126,425012.01115973433,675,5.265373786193227,0.4135768096648649,0.6978959525571047,0.1925925925925926,275,400,0.6598334006827908,276,142,280,51.5495154055423,125891.1614086178,113.60230967204514,629.6474239403472,1187.1843887143418,0.6217021360685957,0
196159,5,7,2,172035936376594,1,6000130001,2,11,789,522,267,3378132560576059,2083719590883426,1294412969692633,347,347,176,0.3628713251005357,0.2904810803051882,0.2791326183180116,0.8013458061076872,0.7812155035893702,0.7749980312263167,0.8599933585821322,0,3.965573822812772e-05,0.000396220491388,0,0.0161677405713554,0.0002787541477819,0.1104690947445675,-0.1431923562093423,0.0691576889825313,124,40,3.1,0.4904885266151409,0.1908951134245323,0.429556560482919,0.167147949324351,0.75,0.0,4,13,12,0.000132513,0.0969734195880853,0.2744690504034248,0.3670631860201389,0.0417723767558207,0.0426829268292682,0.4939024390243902,0.2,11,1.3333333333333333,0.2503524699991789,474933.344048709,789,4.363539280144545,0.5338795870727459,0.915079713051444,0.2877059569074778,267,522,0.7313848177322206,347,176,347,47.6133072926007,130878.80599036612,281.07540357814565,601.9434018361331,685.329500791788,0.4884895960682129,0
203806,7,9,5,357666666666666,1,19924000000,2,11,2434,1354,1080,6088035102844648,3437081810849337,2650953291995311,647,636,442,0.4853028769404075,0.4320833681707126,0.5093807608513492,0.7372832218148262,0.7247645631900181,0.6995792848049487,558380.78197877,0,6.290773532152837e-05,0.0003844894732172,0,-0.0169673024440964,-0.0002827883740682,0.0722487494915379,-0.2240431906064698,0.2260047195742389,99,43,2.302325581395349,0.4769820046802335,0.478054511612917,0.7094574733939002,0.4016717075547238,0.8080808080808081,0.0,2,17,16,0.891,0.1136510644163306,0.2856173326097439,0.3945955851821949,0.0466199383875744,0.0845070422535211,0.5211267605633803,0.2,13,1.2375,0.132012296996686,1076183.1519839554,2434,2.449441273843567,0.3547509293743208,0.9167953779587612,0.062037797863599,1080,1354,0.6975282950660195,636,442,647,46.7379388459571,86915.39162184454,171.27133185748514,442.14591289398334,593.2652436515741,0.5234566865572623,0
205964,5,3,0,13987290162437,1,15629602860,1,14,257,187,70,909951077731506,870686977517041,39264100214465,150,150,44,0.2912321660181582,0.1640285204991087,0.2370129870129871,0.9046566099868872,0.9136283324183874,0.7077072940477835,0.9314474820154812,13987290162437,2.870242772030785e-05,0.00061929498103,0,0.3150025699213032,0.0052500428320217,0.425411636376929,-0.319173179809778,-0.2587402863248853,126,49,2.571428571428572,0.7820168163144389,0.5332423674791716,0.7119841996230837,0.4276045340030381,0.9206349206349206,0.0,12,21,19,14.178795898,0.0668451799173639,0.1735963330981691,0.2565781766293801,0.0259627751507156,0.0685714285714285,0.4971428571428571,0.0,9,1.0862068965517242,0.0825465020705468,153743.68529644838,257,9.670048301923918,0.3980545026758366,0.9225423283787269,0.4669260700389105,70,187,0.8131446959631061,150,44,150,78.65346984954638,383206.7705946227,323.1025746789686,598.224456406414,1348.628818389898,0.8040801094098764,0
190186,5,7,2,200963210657135,1,15792000000,2,11,2731,1625,1106,7617178191453171,4215893228617471,3401284962835700,782,774,539,0.4663951167845548,0.4327831445040748,0.4135009913878424,0.7767812323029311,0.7585012977135546,0.7437329517110622,495003.87904825446,0,4.2330301537870576e-05,0.0005124948236643,0,0.3087485382782833,0.0052330260725132,0.4147242359997213,-0.1249568044379925,0.0512590648952628,147,146,1.0068493150684932,0.5498221037588827,0.2419723136658408,0.3627165785172345,0.4706110935725427,0.8299319727891157,1.0,7,9,9,0.00011611,0.0874139388166032,0.2606494496332127,0.3459560871266432,0.0368502147536672,0.0477815699658703,0.3686006825938566,0.1,16,1.2049180327868851,0.1292114286742889,1150026.169667292,2731,3.8428656770564986,0.5557373247690954,0.9250909152294616,0.0439399487367264,1106,1625,0.7249130056747128,774,539,782,34.8343977267575,112507.72646793282,238.02484602959711,421.1007578422892,478.7785885375903,0.5616130340502872,0
181070,5,7,2,533167701848600,1,31935662025,2,11,2018,1191,827,5904925698211830,3333784233513847,2571141464697983,631,628,436,0.426865029316186,0.3919055870194183,0.4009823280787195,0.7575495992038128,0.7413509303061812,0.7383067681181092,241113.4275712776,14699219994141,0.0001104595442551,0.0003122141690324,1,-0.1166579587783514,-0.0019772535386161,0.0045573112273674,-0.3785740780392351,0.6144384116051552,127,83,1.5301204819277108,0.4493211332758495,0.4318166309429743,0.6848903751676036,0.4097174885416614,0.8346456692913385,1.0,12,13,13,3.582528272,0.1725127019337952,0.2722002072781646,0.3575939947353932,0.0472605218362677,0.0571428571428571,0.4,0.0,14,1.19811320754717,0.0768781771615358,1177107.3050459465,2018,0.9654591155690916,0.2301693459419057,0.7598667215670041,0.0421209117938553,827,1191,0.722536021900916,628,436,631,36.4666007916732,21964.054743078843,27.93341788035936,583.303917267565,647.117814758629,0.4801691258443786,0
218734,6,5,4,1000000000,1,1936870820,2,13,2053,1323,730,5363759638048679,3078696029957335,2285063608091344,678,673,382,0.4499660185037508,0.4068874041279051,0.3837552893925267,0.7604396634258226,0.7324189825929965,0.6952532836239211,231749.5308018948,0,2.9830218087133463e-05,0.000413118757151,1,-0.0107366350603901,-0.0001819768654303,0.097622599371453,-0.1861600943286464,0.2598223225159398,160,82,1.951219512195122,0.5036023366893141,0.4081392616091335,0.6492046346325125,0.3419001037894285,0.7375,1.0,2,5,5,0.891,0.085060752170673,0.1925148423087382,0.2675926899342345,0.0265788774475773,0.0371900826446281,0.4462809917355372,0.2,17,1.3559322033898304,0.0893563528481906,755800.282759767,2053,5.790390380235152,0.5387938831586511,0.9012782403588496,0.1198246468582562,730,1323,0.6873916015192376,673,382,678,35.62775815778551,94663.7362071958,325.8317324602627,368.1443169799157,526.6900925155171,0.5647894065295904,0
188144,6,5,7,3564784687707,1,999000000,2,11,863,554,309,3905848123808468,2346494546816689,1559353576991779,354,352,181,0.4146061236914979,0.3130127994748932,0.3498006400972659,0.7259131600998452,0.6707000387716544,0.69831250361717,93608.77740059965,0,2.8145697455091093e-05,0.0003885760940231,0,-0.0734602775228269,-0.0012243379587137,0.1516645815101371,-0.3103101881231657,0.1891584593501618,145,53,2.7358490566037736,0.4903298866649633,0.4751470657728278,0.6252777590123294,0.3739180081686259,0.7655172413793103,0.0,4,15,14,5.491,0.0572914619193153,0.1452209370272589,0.231265051109188,0.0242396695152687,0.0454545454545454,0.4595959595959596,0.4,12,1.3063063063063065,0.0874564610496718,662381.3115904615,863,6.509247307555408,0.4882393645583419,0.8045221997382556,0.1413673232908459,309,554,0.621019845644236,352,181,354,24.669296403829897,46900.08025740669,119.57696262922532,767.5333853887156,946.2590165578022,0.5828950249576904,0
207689,6,5,7,3564784687707,1,5236056196,2,11,492,335,157,2364198100143762,1606661442004882,757536658138880,248,248,61,0.4346970889063728,0.2495787193066923,0.5348230134697713,0.8080502730114612,0.7723609896287478,0.9055158733877168,215492.8452420857,3564784687707,2.8145697455091093e-05,0.0007751485469829,0,0.8483018724755412,0.014138364541259,0.9240190068893336,-0.6718119897979047,-0.1596579759183647,148,58,2.5517241379310347,0.6599608675803232,0.337317227310142,0.5202817597108802,0.2636144385646324,0.7905405405405406,0.0,2,13,13,42.380742243,0.2743104852712439,0.323842217902717,0.3712886586958884,0.086089544800325,0.0533980582524271,0.4223300970873786,0.2,5,1.264957264957265,0.4433503144006167,496238.9270649423,492,12.373799492451498,0.7063339570567577,0.9606463688026616,0.2073170731707317,157,335,0.7031942872723997,248,61,248,93.0535940852474,599256.1479321689,480.5618941270856,1008.6157054165494,1181.5212549165294,0.6086994754267662,0
196927,6,5,7,26851158500812,1,2000000000,2,11,998,643,355,4218404360453489,2503064640758198,1715339719695291,478,477,291,0.2839234955266181,0.2229590722210812,0.1665940661149025,0.6173604601330824,0.56968646832335,0.5949084572114318,46836.26529250814,0,2.9412640840766905e-05,0.000390472636025,0,-0.1971201968633406,-0.003285336614389,0.0574681651341581,-0.4163921560487796,0.5769167310553465,134,45,2.977777777777778,0.6162171221689051,0.7362649790406202,0.8613160916299218,0.5941899099441752,0.7686567164179104,0.0,1,15,14,25.4210891,0.4133447086411206,0.4982845436042511,0.5716713811173438,0.182189688144417,0.0726256983240223,0.4692737430167598,0.0,7,1.300970873786408,0.4701319721656506,681138.0258139351,998,5.853336888095585,0.4844163760746932,0.7654273483268708,0.0541082164328657,355,643,0.5248293987234474,477,291,478,21.3439098203769,44333.75334123805,134.13374489485338,682.5030318776904,507.55441565866994,0.5087437271067534,0
193226,5,5,4,3500000000,1,27390337628,1,12,760,451,309,3146558196844541,1981192098951960,1165366097892581,315,312,148,0.4171261487050961,0.2677312524873501,0.4136928190326248,0.7567819040905739,0.7319930153891188,0.7191049385234038,180028.4063576844,0,3.4773432905688064e-05,0.0005192671027566,0,0.2381657175036273,0.0039694286250604,0.3169484328240546,-0.1577722272959059,0.0708308089524213,120,69,1.7391304347826086,0.5704610730387624,0.1842170559533969,0.4880178813956559,0.0772667007910006,0.7166666666666667,0.0,1,4,4,0.891,0.1432252886422234,0.3280149443338268,0.4349139270983194,0.0554019575329938,0.0476190476190476,0.4232804232804232,0.1,11,1.3953488372093024,0.1024105908188412,454164.2896774586,760,5.758872033660337,0.587728444089674,0.9401778282605292,0.1605263157894736,309,451,0.7001746693092146,312,148,315,36.64584712415609,125007.05304312884,280.4561370932812,597.5845916808665,726.6628634839337,0.4933975771271716,0
200847,7,5,4,60027972003180,1,2196957545,4,13,3345,1955,1390,8428222925400934,4618926631611683,3809296293789251,838,828,569,0.5052413212467581,0.4640331368842432,0.4774803707122175,0.7615752990300146,0.7429956876772048,0.7133108375859081,811910.6855037569,0,3.137083443542013e-05,0.0004864142796693,0,0.1643816850003188,0.0027396947500053,0.4122646707825646,-0.1872999516518067,0.118529724257338,177,132,1.3409090909090908,0.5430980112937365,0.2112311587986551,0.3789315463143927,0.370651469109627,0.8305084745762712,0.0,5,14,13,5.982811433,0.1324466286593029,0.2529432603152793,0.3163330805110658,0.0365298590285087,0.0323624595469255,0.4336569579288026,0.2,23,1.2040816326530612,0.1619573479842781,1359999.6864657328,3345,5.815484187773898,0.5040322713301225,0.8382528400673265,0.0331838565022421,1390,1955,0.7167587675461224,828,569,838,41.4867872455692,108605.33012620392,158.65932235849337,406.57688683579454,508.2211085447432,0.6022641734442384,0
192552,6,5,7,3564784687707,1,5700175013,2,11,537,353,184,2379197045989141,1613404409427355,765792636561786,279,278,76,0.4054918136734682,0.1982085719526363,0.4766876430205951,0.8007237739368833,0.7636674363000899,0.9034028351142364,216072.5119821537,3564784687707,2.8145697455091093e-05,0.0007600449033889,0,0.7606506083318647,0.0126775101388644,0.8595284069810011,-0.1572551821095987,-0.2906318118281872,148,99,1.494949494949495,0.6510748335071113,0.3212312664904933,0.5519776148033769,0.207880539693934,0.8851351351351351,0.0,3,19,18,43.277455721,0.2685672722590873,0.3172755571033865,0.3642885712410455,0.0826410500595071,0.0364372469635627,0.4089068825910931,0.2,8,1.1297709923664123,0.4099397155233246,513244.0270529598,537,12.409227812659978,0.660816949966281,0.9516775628202432,0.2309124767225326,184,353,0.7023608795494685,278,76,279,91.969883971449,574619.1526123687,446.46215258810827,955.7616891116568,1279.910291902643,0.5487584120268564,0
193307,5,7,2,400000000000000,1,241539429663,2,11,4330,1578,2752,6578570260050071,3688496172895467,2890074087154604,756,754,503,0.6697257964001613,0.4233946203265726,0.7741819432243748,0.7500295901263891,0.7297309593655503,0.7110241241759754,138441.50234502787,0,7.107074177265973e-05,0.0004331079719168,2,0.1280771189265476,0.0021346186487757,0.1845658556394724,-0.1986848609550016,-0.0664682816276691,146,117,1.247863247863248,0.550340183190258,0.4288141749281813,0.691523465931923,0.364771693586263,0.8493150684931506,0.0,2,9,8,6.768290398,0.1132430468897793,0.2726724463074197,0.3680289040869484,0.0397501273056285,0.0418250950570342,0.4448669201520912,0.3,11,1.1774193548387095,0.1631777769456635,1119261.34582712,4330,1.7846941688561238,0.4553413131373357,0.9523127089608454,0.0464203233256351,2752,1578,0.6855397948930184,754,503,756,34.816819206748,76439.42528401973,122.06268509622652,258.4899182048776,716.0981099341778,0.5450802288612204,0
196242,5,5,4,3000000000,1,30133918199,1,12,1599,890,709,4929137728170345,2871332311343306,2057805416827039,476,475,327,0.445886609803396,0.3823820224719101,0.4180501460039769,0.7428880820950954,0.7283722018790226,0.704110617329301,90605.68540020818,0,3.375448671019636e-05,0.0005072837135875,0,0.1763742945958782,0.0029893948236589,0.302928905957766,-0.2691624746526705,0.2798584552830952,177,174,1.0172413793103448,0.530470815870172,0.2871310246667766,0.4762102716957292,0.2646980154849523,0.7570621468926554,1.0,2,10,10,1.091,0.2131348939058576,0.4024137201387934,0.4910115433566859,0.0732284307926137,0.0398860398860398,0.3903133903133903,0.1,20,1.3208955223880596,0.2453189343580075,787675.478093866,1599,6.347830419954859,0.579952114974791,0.9028691352358484,0.0850531582238899,709,890,0.7007331817423275,475,327,476,38.85600962605501,114844.07498812769,266.5077497781431,492.6050519661451,1339.5841464181394,0.5257790462037669,0
194678,4,0,0,3520918746848,1,3969985000,1,16,406,304,102,1096411800791611,1000469633054697,95942167736914,272,272,29,0.311087365980875,0.1040054179566563,0.5537525354969572,0.9096256988667816,0.9065145935329716,0.7477041199525609,0.9079710208965756,0,2.814338864462132e-05,0.0019376523004103,0,66.42432323060709,1.1070720538434515,68.63505300329653,-0.1939058973070916,-65.67792990053032,304,102,2.980392156862745,0.6904875846411416,0.3452559356530966,0.6316072479372622,0.2399884479672387,0.8947368421052632,0.0,16,22,21,149.583851348,0.1327943625204947,0.2624337204378421,0.3698581329154891,0.0358274141030285,0.0763546798029556,0.1551724137931034,0.2,7,1.1176470588235294,0.1844176838519699,541156.5942191076,406,42.489509097425056,0.1898009669387833,0.9887159714534935,0.6896551724137931,102,304,0.6779048560438337,272,29,272,80.37401048982801,1376962.3762895367,782.2854728285376,1332.8980153179991,9019.27657031846,0.6725013759495442,0
